R 6300 84 000053b8 0 00000040 2171 37c34a7478544c14 f1b0e820c7b488c3 vb=587:4004v nv=4004 s0=3:1879:1024x128 s1=3:1880:1024x128 s2=3:414:1024x128 s3=3:415:1024x128 s4=5:728:- s5=3:1955:32x32 s6=3:1815:32x32 c3=(0.500,0.000,0.000) c4=(1.000,0.000,0.000) c5=(-0.302,0.453,-0.838) c6=(0.664,0.781,0.586) c7=(0.948,0.231,0.219) c8=(0.129,0.258,0.215) c9=(3.000,0.000,0.000) c10=(6.000,0.000,0.000) c11=(1.000,0.000,0.000) c12=(0.400,0.000,0.000) c13=(1.000,0.000,0.000)
R 6300 85 000053b8 0 00000040 1865 37c34a7478544c14 f1b0e820c7b488c3 vb=589:3414v nv=3414 s0=3:1881:1024x128 s1=3:1882:1024x128 s2=3:492:1024x128 s3=3:493:1024x128 s4=5:728:- s5=3:1955:32x32 s6=3:1815:32x32 c3=(0.500,0.000,0.000) c4=(1.000,0.000,0.000) c5=(-0.302,0.453,-0.838) c6=(0.664,0.781,0.586) c7=(0.948,0.231,0.219) c8=(0.129,0.258,0.215) c9=(3.000,0.000,0.000) c10=(6.000,0.000,0.000) c11=(1.000,0.000,0.000) c12=(0.500,0.000,0.000) c13=(1.000,0.000,0.000)
R 6300 86 000053b8 0 00000040 764 37c34a7478544c14 f1b0e820c7b488c3 vb=591:1612v nv=1612 s0=3:1883:1024x128 s1=3:1884:1024x128 s2=3:496:1024x128 s3=3:497:1024x128 s4=5:728:- s5=3:1955:32x32 s6=3:1815:32x32 c3=(0.500,0.000,0.000) c4=(1.000,0.000,0.000) c5=(-0.302,0.453,-0.838) c6=(0.664,0.781,0.586) c7=(0.948,0.231,0.219) c8=(0.129,0.258,0.215) c9=(3.000,0.000,0.000) c10=(6.000,0.000,0.000) c11=(1.000,0.000,0.000) c12=(0.500,0.000,0.000) c13=(1.000,0.000,0.000)
R 6300 87 000053b8 0 00000040 1864 37c34a7478544c14 f1b0e820c7b488c3 vb=593:3386v nv=3386 s0=3:1885:1024x128 s1=3:1886:1024x128 s2=3:500:1024x128 s3=3:501:1024x128 s4=5:728:- s5=3:1955:32x32 s6=3:1815:32x32 c3=(0.500,0.000,0.000) c4=(1.000,0.000,0.000) c5=(-0.302,0.453,-0.838) c6=(0.664,0.781,0.586) c7=(0.948,0.231,0.219) c8=(0.129,0.258,0.215) c9=(3.000,0.000,0.000) c10=(6.000,0.000,0.000) c11=(1.000,0.000,0.000) c12=(1.000,0.000,0.000) c13=(1.000,0.000,0.000)
R 6300 88 000053b8 0 00000040 74 37c34a7478544c14 5f82ecacd39529cd vb=595:75v nv=75 s0=3:1887:1024x128 s1=3:1888:1024x128 s2=3:504:1024x128 s3=3:596:1024x128 s4=5:728:- s5=3:1955:32x32 s6=3:1815:32x32 c3=(0.500,0.000,0.000) c4=(1.000,0.000,0.000) c5=(-0.302,0.453,-0.838) c6=(0.664,0.781,0.586) c7=(0.948,0.231,0.219) c8=(0.129,0.258,0.215) c9=(3.000,0.000,0.000) c10=(6.000,0.000,0.000) c11=(1.000,0.000,0.000) c12=(1.000,0.000,0.000) c13=(1.000,0.000,0.000)
R 6300 89 000053b8 0 00000040 3874 37c34a7478544c14 5f82ecacd39529cd vb=598:3244v nv=3244 s0=3:1891:1024x1024 s1=3:1892:1024x1024 s2=3:511:1024x1024 s3=3:512:1024x1024 s4=5:728:- s5=3:1955:32x32 s6=3:1815:32x32 c3=(0.800,0.000,0.000) c4=(1.000,0.000,0.000) c5=(-0.302,0.453,-0.838) c6=(0.664,0.781,0.586) c7=(0.948,0.231,0.219) c8=(0.129,0.258,0.215) c9=(3.000,0.000,0.000) c10=(6.000,0.000,0.000) c11=(1.000,0.000,0.000) c12=(0.500,0.000,0.000) c13=(1.000,0.000,0.000)
R 6300 90 000053b8 0 00000040 120 37c34a7478544c14 5f82ecacd39529cd vb=600:122v nv=122 s0=3:1922:256x256 s1=3:1923:256x256 s2=3:601:256x256 s3=3:602:256x256 s4=5:728:- s5=3:1955:32x32 s6=3:1815:32x32 c3=(0.500,0.000,0.000) c4=(1.000,0.000,0.000) c5=(-0.302,0.453,-0.838) c6=(0.664,0.781,0.586) c7=(0.948,0.231,0.219) c8=(0.129,0.258,0.215) c9=(3.000,0.000,0.000) c10=(6.000,0.000,0.000) c11=(1.000,0.000,0.000) c12=(0.500,0.000,0.000) c13=(1.000,0.000,0.000)
R 6300 91 000053b8 0 00000040 104 37c34a7478544c14 5f82ecacd39529cd vb=604:108v nv=108 s0=3:1956:256x256 s1=3:1957:256x256 s2=3:605:256x256 s3=3:602:256x256 s4=5:728:- s5=3:1955:32x32 s6=3:1815:32x32 c3=(0.500,0.000,0.000) c4=(1.000,0.000,0.000) c5=(-0.302,0.453,-0.838) c6=(0.664,0.781,0.586) c7=(0.948,0.231,0.219) c8=(0.129,0.258,0.215) c9=(3.000,0.000,0.000) c10=(6.000,0.000,0.000) c11=(1.000,0.000,0.000) c12=(0.500,0.000,0.000) c13=(1.000,0.000,0.000)
R 6300 92 000053b8 0 00000040 3974 37c34a7478544c14 5f82ecacd39529cd vb=607:6464v nv=6464 s0=3:1893:1024x128 s1=3:1894:1024x128 s2=3:515:1024x128 s3=3:516:1024x128 s4=5:728:- s5=3:1955:32x32 s6=3:1815:32x32 c3=(0.500,0.000,0.000) c4=(1.000,0.000,0.000) c5=(-0.302,0.453,-0.838) c6=(0.664,0.781,0.586) c7=(0.948,0.231,0.219) c8=(0.129,0.258,0.215) c9=(4.000,0.000,0.000) c10=(6.000,0.000,0.000) c11=(1.000,0.000,0.000) c12=(0.900,0.000,0.000) c13=(1.000,0.000,0.000)
R 6300 93 000053b8 0 00000040 152 37c34a7478544c14 f1b0e820c7b488c3 vb=609:218v nv=218 s0=3:1927:1024x1024 s1=3:1936:1024x1024 s2=3:610:1024x1024 s3=3:611:1024x1024 s4=5:728:- s5=3:1955:32x32 s6=3:1815:32x32 c3=(0.500,0.000,0.000) c4=(0) c5=(-0.302,0.453,-0.838) c6=(0.664,0.781,0.586) c7=(0.948,0.231,0.219) c8=(0.129,0.258,0.215) c9=(3.000,0.000,0.000) c10=(6.000,0.000,0.000) c11=(1.000,0.000,0.000) c12=(0.500,0.000,0.000) c13=(1.000,0.000,0.000)
