absent near-centre frames 1925
26731 angle=5.1 r=0.160 p11=1.7778 esg_row=1
26732 angle=5.1 r=0.159 p11=1.7778 esg_row=1
26733 angle=5.1 r=0.159 p11=1.7778 esg_row=1
26734 angle=5.1 r=0.159 p11=1.7778 esg_row=1
26735 angle=5.1 r=0.158 p11=1.7778 esg_row=1
26736 angle=5.1 r=0.158 p11=1.7778 esg_row=1
26737 angle=5.1 r=0.158 p11=1.7778 esg_row=1
26738 angle=5.1 r=0.158 p11=1.7778 esg_row=1
26739 angle=5.1 r=0.157 p11=1.7778 esg_row=1
26740 angle=5.1 r=0.157 p11=1.7778 esg_row=1
26741 angle=5.1 r=0.157 p11=1.7778 esg_row=1
26742 angle=5.1 r=0.156 p11=1.7778 esg_row=1
26743 angle=5.1 r=0.156 p11=1.7778 esg_row=1
26744 angle=5.0 r=0.156 p11=1.7778 esg_row=1
26745 angle=5.0 r=0.156 p11=1.7778 esg_row=1
26746 angle=5.0 r=0.155 p11=1.7778 esg_row=1
26747 angle=5.0 r=0.155 p11=1.7778 esg_row=1
26748 angle=5.0 r=0.155 p11=1.7778 esg_row=1
26749 angle=5.0 r=0.154 p11=1.7778 esg_row=1
26750 angle=5.0 r=0.154 p11=1.7778 esg_row=1
26751 angle=5.0 r=0.154 p11=1.7778 esg_row=1
26752 angle=5.0 r=0.153 p11=1.7778 esg_row=1
26753 angle=5.0 r=0.153 p11=1.7778 esg_row=1
26754 angle=5.0 r=0.153 p11=1.7778 esg_row=1
26755 angle=5.0 r=0.152 p11=1.7778 esg_row=1
26756 angle=4.9 r=0.152 p11=1.7778 esg_row=1
26757 angle=4.9 r=0.152 p11=1.7778 esg_row=1
26758 angle=4.9 r=0.151 p11=1.7778 esg_row=1
26759 angle=4.9 r=0.151 p11=1.7778 esg_row=1
26760 angle=4.9 r=0.151 p11=1.7778 esg_row=1
26761 angle=4.9 r=0.151 p11=1.7778 esg_row=1
26762 angle=4.9 r=0.150 p11=1.7778 esg_row=1
26763 angle=4.9 r=0.150 p11=1.7778 esg_row=1
26764 angle=4.9 r=0.150 p11=1.7778 esg_row=1
26765 angle=4.9 r=0.149 p11=1.7778 esg_row=1
26766 angle=4.9 r=0.149 p11=1.7778 esg_row=1
26767 angle=4.8 r=0.149 p11=1.7778 esg_row=1
26768 angle=4.8 r=0.148 p11=1.7778 esg_row=1
26769 angle=4.8 r=0.148 p11=1.7778 esg_row=1
26770 angle=4.8 r=0.148 p11=1.7778 esg_row=1
26771 angle=4.8 r=0.147 p11=1.7778 esg_row=1
26772 angle=4.8 r=0.147 p11=1.7778 esg_row=1
26773 angle=4.8 r=0.147 p11=1.7778 esg_row=1
26774 angle=4.8 r=0.147 p11=1.7778 esg_row=1
26775 angle=4.8 r=0.146 p11=1.7778 esg_row=1
26776 angle=4.8 r=0.146 p11=1.7778 esg_row=1
26777 angle=4.8 r=0.146 p11=1.7778 esg_row=1
26778 angle=4.7 r=0.145 p11=1.7778 esg_row=1
26779 angle=4.7 r=0.145 p11=1.7778 esg_row=1
26780 angle=4.7 r=0.145 p11=1.7778 esg_row=1
26781 angle=4.7 r=0.144 p11=1.7778 esg_row=1
26782 angle=4.7 r=0.144 p11=1.7778 esg_row=1
26783 angle=4.7 r=0.144 p11=1.7778 esg_row=1
26784 angle=4.7 r=0.143 p11=1.7778 esg_row=1
26785 angle=4.7 r=0.143 p11=1.7778 esg_row=1
26786 angle=4.7 r=0.143 p11=1.7778 esg_row=1
26787 angle=4.7 r=0.142 p11=1.7778 esg_row=1
26788 angle=4.6 r=0.142 p11=1.7778 esg_row=1
26789 angle=4.6 r=0.142 p11=1.7778 esg_row=1
26790 angle=4.6 r=0.142 p11=1.7778 esg_row=1
26791 angle=4.6 r=0.141 p11=1.7778 esg_row=1
26792 angle=4.6 r=0.141 p11=1.7778 esg_row=1
26793 angle=4.6 r=0.141 p11=1.7778 esg_row=1
26794 angle=4.6 r=0.140 p11=1.7778 esg_row=1
26795 angle=4.6 r=0.140 p11=1.7778 esg_row=1
26796 angle=4.6 r=0.140 p11=1.7778 esg_row=1
26797 angle=4.6 r=0.139 p11=1.7778 esg_row=1
26798 angle=4.6 r=0.139 p11=1.7778 esg_row=1
26799 angle=4.5 r=0.139 p11=1.7778 esg_row=1
26800 angle=4.5 r=0.138 p11=1.7778 esg_row=1
26801 angle=4.5 r=0.138 p11=1.7778 esg_row=1
26802 angle=4.5 r=0.138 p11=1.7778 esg_row=1
26803 angle=4.5 r=0.137 p11=1.7778 esg_row=1
26804 angle=4.5 r=0.137 p11=1.7778 esg_row=1
26805 angle=4.5 r=0.137 p11=1.7778 esg_row=1
26806 angle=4.5 r=0.136 p11=1.7778 esg_row=1
26807 angle=4.5 r=0.136 p11=1.7778 esg_row=1
26808 angle=4.5 r=0.136 p11=1.7778 esg_row=1
26809 angle=4.4 r=0.135 p11=1.7778 esg_row=1
26810 angle=4.4 r=0.135 p11=1.7778 esg_row=1
26811 angle=4.4 r=0.135 p11=1.7778 esg_row=1
26812 angle=4.4 r=0.135 p11=1.7778 esg_row=1
26813 angle=4.4 r=0.134 p11=1.7778 esg_row=1
26814 angle=4.4 r=0.134 p11=1.7778 esg_row=1
26815 angle=4.4 r=0.134 p11=1.7778 esg_row=1
26816 angle=4.4 r=0.133 p11=1.7778 esg_row=1
26817 angle=4.4 r=0.133 p11=1.7778 esg_row=1
26818 angle=4.4 r=0.133 p11=1.7778 esg_row=1
26819 angle=4.3 r=0.132 p11=1.7778 esg_row=1
26820 angle=4.3 r=0.132 p11=1.7778 esg_row=1
26821 angle=4.3 r=0.132 p11=1.7778 esg_row=1
26822 angle=4.3 r=0.131 p11=1.7778 esg_row=1
26823 angle=4.3 r=0.131 p11=1.7778 esg_row=1
26824 angle=4.3 r=0.131 p11=1.7778 esg_row=1
26825 angle=4.3 r=0.130 p11=1.7778 esg_row=1
26826 angle=4.3 r=0.130 p11=1.7778 esg_row=1
26827 angle=4.3 r=0.130 p11=1.7778 esg_row=1
26828 angle=4.3 r=0.129 p11=1.7778 esg_row=1
26829 angle=4.2 r=0.129 p11=1.7778 esg_row=1
26830 angle=4.2 r=0.129 p11=1.7778 esg_row=1
26831 angle=4.2 r=0.128 p11=1.7778 esg_row=1
26832 angle=4.2 r=0.128 p11=1.7778 esg_row=1
26833 angle=4.2 r=0.128 p11=1.7778 esg_row=1
26834 angle=4.2 r=0.127 p11=1.7778 esg_row=1
26835 angle=4.2 r=0.127 p11=1.7778 esg_row=1
26836 angle=4.2 r=0.127 p11=1.7778 esg_row=1
26837 angle=4.2 r=0.126 p11=1.7778 esg_row=1
26838 angle=4.1 r=0.126 p11=1.7778 esg_row=1
26839 angle=4.1 r=0.126 p11=1.7778 esg_row=1
26840 angle=4.1 r=0.125 p11=1.7778 esg_row=1
26841 angle=4.1 r=0.125 p11=1.7778 esg_row=1
26842 angle=4.1 r=0.125 p11=1.7778 esg_row=1
26843 angle=4.1 r=0.125 p11=1.7778 esg_row=1
26844 angle=4.1 r=0.124 p11=1.7778 esg_row=1
26845 angle=4.1 r=0.124 p11=1.7778 esg_row=1
26846 angle=4.1 r=0.124 p11=1.7778 esg_row=1
26847 angle=4.1 r=0.123 p11=1.7778 esg_row=1
26848 angle=4.0 r=0.123 p11=1.7778 esg_row=1
26849 angle=4.0 r=0.123 p11=1.7778 esg_row=1
26850 angle=4.0 r=0.122 p11=1.7778 esg_row=1
26851 angle=4.0 r=0.122 p11=1.7778 esg_row=1
26852 angle=4.0 r=0.122 p11=1.7778 esg_row=1
26853 angle=4.0 r=0.121 p11=1.7778 esg_row=1
26854 angle=4.0 r=0.121 p11=1.7778 esg_row=1
26855 angle=4.0 r=0.121 p11=1.7778 esg_row=1
26856 angle=4.0 r=0.120 p11=1.7778 esg_row=1
26857 angle=4.0 r=0.120 p11=1.7778 esg_row=1
26858 angle=3.9 r=0.120 p11=1.7778 esg_row=1
26859 angle=3.9 r=0.119 p11=1.7778 esg_row=1
26860 angle=3.9 r=0.119 p11=1.7778 esg_row=1
26861 angle=3.9 r=0.119 p11=1.7778 esg_row=1
26862 angle=3.9 r=0.118 p11=1.7778 esg_row=1
26863 angle=3.9 r=0.118 p11=1.7778 esg_row=1
26864 angle=3.9 r=0.118 p11=1.7778 esg_row=1
26865 angle=3.9 r=0.118 p11=1.7778 esg_row=1
26866 angle=3.9 r=0.117 p11=1.7778 esg_row=1
26867 angle=3.9 r=0.117 p11=1.7778 esg_row=1
26868 angle=3.9 r=0.117 p11=1.7778 esg_row=1
26869 angle=3.8 r=0.116 p11=1.7778 esg_row=1
26870 angle=3.8 r=0.116 p11=1.7778 esg_row=1
26871 angle=3.8 r=0.116 p11=1.7778 esg_row=1
26872 angle=3.8 r=0.116 p11=1.7778 esg_row=1
26873 angle=3.8 r=0.115 p11=1.7778 esg_row=1
26874 angle=3.8 r=0.115 p11=1.7778 esg_row=1
26875 angle=3.8 r=0.115 p11=1.7778 esg_row=1
26876 angle=3.8 r=0.114 p11=1.7778 esg_row=1
26877 angle=3.8 r=0.114 p11=1.7778 esg_row=1
26878 angle=3.8 r=0.114 p11=1.7778 esg_row=1
26879 angle=3.8 r=0.114 p11=1.7778 esg_row=1
26880 angle=3.8 r=0.113 p11=1.7778 esg_row=1
26881 angle=3.7 r=0.113 p11=1.7778 esg_row=1
26882 angle=3.7 r=0.113 p11=1.7778 esg_row=1
26883 angle=3.7 r=0.113 p11=1.7778 esg_row=1
26884 angle=3.7 r=0.112 p11=1.7778 esg_row=1
26885 angle=3.7 r=0.112 p11=1.7778 esg_row=1
26886 angle=3.7 r=0.112 p11=1.7778 esg_row=1
26887 angle=3.7 r=0.112 p11=1.7778 esg_row=1
26888 angle=3.7 r=0.111 p11=1.7778 esg_row=1
26889 angle=3.7 r=0.111 p11=1.7778 esg_row=1
26890 angle=3.7 r=0.111 p11=1.7778 esg_row=1
27241 angle=8.6 r=0.117 p11=1.7778 esg_row=1
27242 angle=8.4 r=0.116 p11=1.7778 esg_row=1
27243 angle=8.1 r=0.114 p11=1.7778 esg_row=1
27244 angle=7.9 r=0.113 p11=1.7778 esg_row=1
27245 angle=7.6 r=0.112 p11=1.7778 esg_row=1
27246 angle=7.4 r=0.110 p11=1.7778 esg_row=1
27247 angle=7.2 r=0.109 p11=1.7778 esg_row=1
27248 angle=6.9 r=0.108 p11=1.7778 esg_row=1
27249 angle=6.7 r=0.107 p11=1.7778 esg_row=1
27250 angle=6.5 r=0.106 p11=1.7778 esg_row=1
27251 angle=6.3 r=0.105 p11=1.7778 esg_row=1
27252 angle=6.1 r=0.104 p11=1.7778 esg_row=1
27253 angle=5.9 r=0.103 p11=1.7778 esg_row=1
27254 angle=5.7 r=0.102 p11=1.7778 esg_row=1
27255 angle=5.5 r=0.102 p11=1.7778 esg_row=1
27256 angle=5.4 r=0.101 p11=1.7778 esg_row=1
27257 angle=5.2 r=0.100 p11=1.7778 esg_row=1
27258 angle=5.1 r=0.100 p11=1.7778 esg_row=1
27259 angle=4.9 r=0.099 p11=1.7778 esg_row=1
27260 angle=4.8 r=0.099 p11=1.7778 esg_row=1
27261 angle=4.7 r=0.098 p11=1.7778 esg_row=1
27262 angle=4.6 r=0.098 p11=1.7778 esg_row=1
27263 angle=4.5 r=0.097 p11=1.7778 esg_row=1
27264 angle=4.4 r=0.097 p11=1.7778 esg_row=1
27265 angle=4.3 r=0.097 p11=1.7778 esg_row=1
27266 angle=4.2 r=0.096 p11=1.7778 esg_row=1
27267 angle=4.1 r=0.096 p11=1.7778 esg_row=1
27268 angle=4.0 r=0.096 p11=1.7778 esg_row=1
27269 angle=3.9 r=0.095 p11=1.7778 esg_row=1
27270 angle=3.9 r=0.095 p11=1.7778 esg_row=1
27271 angle=3.8 r=0.095 p11=1.7778 esg_row=1
27272 angle=3.7 r=0.095 p11=1.7778 esg_row=1
27273 angle=3.7 r=0.095 p11=1.7778 esg_row=1
27274 angle=3.6 r=0.094 p11=1.7778 esg_row=1
27275 angle=3.6 r=0.094 p11=1.7778 esg_row=1
27276 angle=3.5 r=0.094 p11=1.7778 esg_row=1
27277 angle=3.5 r=0.094 p11=1.7778 esg_row=1
27278 angle=3.4 r=0.094 p11=1.7778 esg_row=1
27279 angle=3.4 r=0.094 p11=1.7778 esg_row=1
27280 angle=3.4 r=0.094 p11=1.7778 esg_row=1
27281 angle=3.3 r=0.094 p11=1.7778 esg_row=1
27282 angle=3.3 r=0.094 p11=1.7778 esg_row=1
27283 angle=3.3 r=0.094 p11=1.7778 esg_row=1
27284 angle=3.3 r=0.093 p11=1.7778 esg_row=1
27285 angle=3.2 r=0.093 p11=1.7778 esg_row=1
27286 angle=3.2 r=0.093 p11=1.7778 esg_row=1
27287 angle=3.2 r=0.093 p11=1.7778 esg_row=1
27288 angle=3.2 r=0.093 p11=1.7778 esg_row=1
27289 angle=3.2 r=0.093 p11=1.7778 esg_row=1
27290 angle=3.1 r=0.093 p11=1.7778 esg_row=1
27291 angle=3.1 r=0.093 p11=1.7778 esg_row=1
27292 angle=3.1 r=0.093 p11=1.7778 esg_row=1
27293 angle=3.1 r=0.093 p11=1.7778 esg_row=1
27294 angle=3.1 r=0.093 p11=1.7778 esg_row=1
27295 angle=3.1 r=0.093 p11=1.7778 esg_row=1
27296 angle=3.1 r=0.093 p11=1.7778 esg_row=1
27297 angle=3.1 r=0.093 p11=1.7778 esg_row=1
27298 angle=3.1 r=0.093 p11=1.7778 esg_row=1
27299 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27300 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27301 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27302 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27303 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27304 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27305 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27306 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27307 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27308 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27309 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27310 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27311 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27312 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27313 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27314 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27315 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27316 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27317 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27318 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27319 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27320 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27321 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27322 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27323 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27324 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27325 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27326 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27327 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27328 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27329 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27330 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27331 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27332 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27333 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27334 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27335 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27336 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27337 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27338 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27339 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27340 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27341 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27342 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27343 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27344 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27345 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27346 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27347 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27348 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27349 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27350 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27351 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27352 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27353 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27354 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27355 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27356 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27357 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27358 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27359 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27360 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27361 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27362 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27363 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27364 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27365 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27366 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27367 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27368 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27369 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27370 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27371 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27372 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27373 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27374 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27375 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27376 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27377 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27378 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27379 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27380 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27381 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27382 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27383 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27384 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27385 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27386 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27387 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27388 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27389 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27390 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27391 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27392 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27393 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27394 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27395 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27396 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27397 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27398 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27399 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27400 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27401 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27402 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27403 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27404 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27405 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27406 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27407 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27408 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27409 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27410 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27411 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27412 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27413 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27414 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27415 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27416 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27417 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27418 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27419 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27420 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27421 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27422 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27423 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27424 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27425 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27426 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27427 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27428 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27429 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27430 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27431 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27432 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27433 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27434 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27435 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27436 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27437 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27438 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27439 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27440 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27441 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27442 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27443 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27444 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27445 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27446 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27447 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27448 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27449 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27450 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27451 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27452 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27453 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27454 angle=3.0 r=0.093 p11=1.7778 esg_row=1
27455 angle=3.0 r=0.093 p11=1.7778 esg_row=1
28575 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28576 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28577 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28578 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28579 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28580 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28581 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28582 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28583 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28584 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28585 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28586 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28587 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28588 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28589 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28590 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28591 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28592 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28593 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28594 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28595 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28596 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28597 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28598 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28599 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28600 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28601 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28602 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28603 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28604 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28605 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28606 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28607 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28608 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28609 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28610 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28611 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28612 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28613 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28614 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28615 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28616 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28617 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28618 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28619 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28620 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28621 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28622 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28623 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28624 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28625 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28626 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28627 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28628 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28629 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28630 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28631 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28632 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28633 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28634 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28635 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28636 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28637 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28638 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28639 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28640 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28641 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28642 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28643 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28644 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28645 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28646 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28647 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28648 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28649 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28650 angle=16.7 r=0.184 p11=1.7778 esg_row=1
